20.10.2013 12:00:00	23.6088	22.6088	23.1088	25.2088	28.0088	30.9088	33.6088	35.0088	35.0088	34.7088	34.7088	35.6088	38.2088	41.9088	45.2088	47.0088	46.0088	44.0088	41.0088	37.7088	34.8088	32.6088	30.9088	29.1088	27.3088	25.3088	23.3088	21.6088	20.1088	18.9088	18.4088	18.8088	19.7088	20.7088	21.7088	22.3088	22.6088	23.3088	25.0088	27.5088	30.2088	33.0088	35.6088	37.3088	37.6088	36.4088	34.2088	32.0088	30.9088	30.6088	30.4088	29.9088	28.8088	27.3088	25.3088	23.0088	20.6088	18.9088	18.3088	18.4088	19.6088
20.10.2013 18:00:00	20.1993	21.2993	21.0993	20.4993	19.9993	20.7993	23.1993	26.7993	30.1993	31.8993	30.9993	28.6993	25.7993	22.7993	20.1993	18.1993	16.6993	15.3993	13.6993	11.7993	9.8993	8.2993	6.8993	5.6993	4.7993	4.2993	4.2993	5.0993	6.3993	8.0993	10.0993	12.1993	14.2993	16.0993	18.0993	20.0993	21.7993	22.6993	21.9993	20.0993	17.6993	15.5993	14.1993	13.6993	13.0993	12.2993	11.6993	10.7993	9.2993	7.6993	6.3993	5.0993	3.9993	3.4993	3.6993	4.6993	6.6993	9.2993	11.1993	11.7993	12.3993
21.10.2013 0:00:00	20.0818	23.5818	27.0818	28.9818	28.2818	25.9818	23.0818	19.9818	17.1818	15.2818	13.9818	12.4818	10.6818	8.6818	6.6818	4.8818	3.1818	1.4818	0.1818	-0.2182	0.2818	1.4818	2.7818	4.0818	4.9818	5.8818	7.7818	10.6818	14.4818	18.2818	21.4818	23.1818	22.1818	19.8818	16.9818	14.1818	11.8818	10.2818	9.0818	8.2818	7.2818	5.9818	4.7818	3.1818	0.9818	-1.3182	-3.0182	-3.7182	-3.7182	-3.0182	-1.0182	1.7818	3.9818	5.0818	5.1818	5.4818	5.7818	5.9818	7.1818	9.6818	11.9818
21.10.2013 6:00:00	14.9669	11.8669	9.1669	7.1669	5.8669	4.4669	2.5669	0.4669	-1.6331	-3.5331	-5.4331	-7.2331	-8.4331	-8.6331	-7.9331	-6.9331	-6.1331	-5.2331	-3.9331	-2.0331	0.7669	4.3669	8.3669	12.0669	14.3669	14.5669	12.9669	10.4669	7.6669	5.2669	3.8669	2.8669	1.5669	0.0669	-1.5331	-3.2331	-4.8331	-6.0331	-6.9331	-7.4331	-7.5331	-7.3331	-7.1331	-6.7331	-5.6331	-4.4331	-2.7331	-0.5331	1.6669	3.2669	4.6669	6.2669	7.8669	8.7669	9.1669	10.0669	11.7669	11.2669	10.6669	11.2669	10.6669
21.10.2013 12:00:00	-1.1304	-3.2304	-5.4304	-7.2304	-9.1304	-10.9304	-12.0304	-12.1304	-11.2304	-9.7304	-8.2304	-6.7304	-5.3304	-3.5304	-0.5304	3.4696	7.4696	10.7696	12.1696	11.4696	9.7696	7.2696	4.2696	1.5696	-0.1304	-0.6304	-0.7304	-1.7304	-3.8304	-6.3304	-8.8304	-10.5304	-11.2304	-11.4304	-11.4304	-11.2304	-10.8304	-10.2304	-9.3304	-8.0304	-6.3304	-4.3304	-1.2304	2.6696	4.4696	4.7696	5.7696	7.5696	9.8696	11.6696	13.1696	14.4696	13.8696	13.1696	11.7696	9.7696	8.5696	8.5696	9.2696	9.6696	10.1696
21.10.2013 18:00:00	-13.725	-13.725	-12.925	-11.425	-9.925	-8.625	-7.325	-5.525	-2.325	1.675	5.575	8.675	10.075	9.775	8.275	5.875	3.175	0.875	-0.725	-1.825	-3.225	-4.925	-7.325	-9.925	-12.125	-13.225	-13.825	-14.425	-14.925	-14.325	-13.025	-11.825	-10.825	-9.125	-7.325	-4.725	-0.625	2.175	3.075	3.675	4.275	4.875	6.075	8.575	11.075	12.375	11.875	10.375	7.875	4.875	3.175	2.375	3.675	7.375	11.075	13.275	14.075	14.475	13.975	13.175	12.275
22.10.2013 0:00:00	-6.475	-4.575	-1.275	2.925	6.925	9.925	11.225	10.725	9.025	6.625	3.925	1.725	0.525	0.325	-0.175	-1.475	-3.775	-6.375	-8.975	-10.975	-12.375	-13.175	-13.775	-13.375	-12.375	-10.575	-9.575	-8.175	-5.675	-3.275	0.025	4.225	7.925	9.525	10.425	11.725	12.825	13.625	14.425	15.125	14.725	13.225	12.025	10.425	8.725	9.725	12.425	15.725	18.525	19.625	19.225	17.625	14.325	11.025	8.325	6.325	4.025	2.025	1.025	1.125	1.725
22.10.2013 6:00:00	8.6743	8.1743	6.5743	4.0743	1.3743	-0.7257	-1.9257	-2.3257	-2.7257	-4.0257	-6.3257	-9.4257	-12.2257	-14.5257	-15.8257	-16.3257	-15.9257	-14.2257	-12.2257	-11.3257	-11.0257	-10.3257	-9.1257	-6.5257	-2.1257	2.0743	5.1743	7.5743	9.9743	11.9743	13.0743	13.2743	12.5743	11.5743	10.9743	10.1743	8.6743	6.9743	6.0743	6.3743	7.2743	8.9743	12.0743	15.9743	19.9743	22.1743	21.6743	19.5743	15.7743	10.8743	6.3743	2.7743	0.5743	-1.0257	-1.3257	0.9743	5.5743	10.4743	15.5743	20.5743	26.1743
22.10.2013 12:00:00	-4.7669	-5.0669	-5.5669	-6.9669	-9.3669	-12.5669	-15.5669	-18.0669	-19.2669	-19.8669	-19.7669	-18.4669	-16.8669	-15.5669	-14.2669	-13.3669	-11.9669	-7.5669	-3.2669	-0.5669	2.3331	4.8331	6.2331	6.1331	6.1331	6.1331	5.8331	5.6331	5.2331	4.6331	3.6331	2.6331	1.2331	-0.3669	-1.9669	-3.4669	-4.0669	-3.4669	-1.4669	4.0331	10.3331	15.1331	15.7331	12.0331	8.2331	4.1331	1.4331	0.2331	0.5331	4.1331	11.0331	17.2331	22.3331	25.6331	27.8331	31.0331	33.7331	35.8331	37.9331	41.2331	44.8331
22.10.2013 18:00:00	-18.0007	-20.3007	-21.7007	-22.6007	-22.7007	-21.5007	-20.0007	-18.8007	-17.2007	-15.0007	-11.1007	-5.0007	-0.3007	3.3993	5.8993	6.8993	6.9993	6.5993	7.1993	8.6993	10.7993	12.6993	12.5993	10.4993	7.2993	3.7993	1.1993	-1.0007	-2.2007	-2.8007	-1.7007	1.2993	5.4993	9.4993	12.3993	14.1993	14.6993	14.1993	11.5993	7.5993	3.9993	1.9993	1.8993	4.5993	10.9993	18.0993	23.7993	27.9993	31.1993	32.4993	31.0993	29.2993	28.8993	30.7993	34.7993	38.0993	40.3993	42.8993	46.3993	49.7993	51.4993
