20.10.2013 12:00:00	18.9446	17.6446	16.8446	16.8446	17.2446	17.9446	18.7446	19.5446	19.9446	20.1446	20.4446	21.0446	22.2446	23.6446	24.9446	26.0446	26.6446	26.4446	25.3446	23.9446	22.5446	21.4446	20.3446	19.2446	17.9446	16.3446	14.4446	12.3446	10.3446	8.5446	7.0446	5.9446	5.3446	5.1446	5.0446	5.0446	5.3446	6.1446	7.5446	9.6446	12.3446	15.1446	17.3446	18.3446	18.0446	16.9446	15.5446	14.0446	12.6446	11.4446	10.0446	8.4446	6.7446	4.9446	3.2446	1.8446	0.7446	0.0446	-0.3554	-0.2554	0.4446	2.1446	4.3446	6.7446	9.1446	12.0446	15.4446	18.9446	22.1446	24.8446	26.3446	26.9446	27.2446	27.6446	28.3446	29.4446	30.9446	32.8446	34.9446	37.0446	38.8446	39.8446	40.0446	39.5446	38.4446	36.8446	34.7446	32.3446	29.9446	27.9446	26.3446	25.2446	24.3446	24.0446	24.6446	26.1446	29.0446	33.2446	37.9446	42.8446	47.5446	51.7446	55.3446	58.1446	60.3446	62.2446	64.5446	67.4446	70.5446	73.5446	75.7446	76.8446	76.0446	73.3446	68.9446	63.4446	57.8446	52.4446	47.6446	43.2446	39.7446	37.0446	35.0446	33.3446	32.2446	32.1446	33.1446	35.5446	38.7446	41.2446	42.5446	42.5446	41.8446	40.6446	39.3446	38.0446	36.6446	34.7446	32.5446	29.7446	26.5446	23.2446	20.2446	18.0446	17.0446	17.5446	20.0446	24.2446	28.3446	31.8446	34.1446	35.0446	35.0446	34.8446	34.4446	34.0446	33.6446	33.4446	33.2446	32.9446	32.6446	31.9446	30.8446	29.7446	28.9446	28.7446	29.5446	31.3446	33.1446	34.3446	35.2446	36.2446	37.4446	39.2446	42.0446	45.8446	50.2446	55.2446	60.4446	65.6446	70.3446	74.2446	76.8446	77.8446	78.4446	79.7446	81.3446	82.6446	83.1446	82.6446	80.6446	77.6446	74.2446
20.10.2013 18:00:00	10.0135	10.8135	11.3135	11.5135	11.9135	12.5135	13.5135	14.7135	15.8135	16.7135	17.1135	16.8135	15.6135	14.2135	12.9135	11.8135	10.9135	10.0135	8.8135	7.4135	5.5135	3.4135	1.4135	-0.3865	-1.8865	-2.8865	-3.3865	-3.4865	-3.4865	-3.2865	-2.7865	-1.6865	0.0135	2.2135	4.6135	6.9135	8.5135	9.0135	8.7135	7.9135	6.8135	5.7135	4.6135	3.7135	2.8135	1.8135	0.7135	-0.4865	-1.6865	-2.7865	-3.6865	-4.3865	-4.6865	-4.5865	-4.0865	-2.8865	-1.1865	0.6135	2.7135	5.2135	8.1135	11.1135	14.3135	17.2135	19.2135	20.4135	21.4135	22.2135	23.2135	24.0135	25.0135	26.6135	29.1135	32.0135	34.4135	35.6135	35.3135	34.0135	32.4135	30.9135	29.4135	27.9135	26.1135	24.2135	22.3135	20.6135	19.5135	19.2135	19.8135	21.3135	23.7135	26.5135	29.0135	31.2135	33.2135	35.6135	38.5135	42.3135	47.1135	52.4135	57.7135	62.0135	64.8135	65.6135	64.6135	62.5135	59.6135	56.3135	52.7135	49.2135	46.0135	43.2135	40.6135	37.9135	35.6135	33.8135	32.6135	31.7135	31.2135	31.3135	31.5135	31.6135	31.4135	30.8135	30.3135	29.9135	29.6135	29.1135	27.9135	26.1135	23.8135	21.1135	18.0135	14.8135	11.9135	10.0135	9.9135	12.7135	18.5135	24.2135	29.3135	33.2135	35.3135	35.2135	34.1135	32.9135	31.7135	30.7135	29.8135	28.6135	26.9135	24.8135	22.5135	20.0135	17.3135	14.5135	11.9135	9.7135	7.9135	6.5135	5.6135	5.5135	6.1135	7.0135	7.9135	8.7135	9.4135	9.7135	9.9135	10.3135	11.2135	12.0135	12.7135	13.3135	14.3135	15.9135	18.3135	20.7135	22.9135	25.0135	26.1135	25.7135	24.4135	22.9135	21.5135	20.4135	19.5135	18.7135	17.7135	16.9135	16.5135	16.4135	16.4135
21.10.2013 0:00:00	14.0047	15.2047	16.2047	17.0047	17.4047	17.0047	15.9047	14.5047	13.3047	12.4047	11.6047	10.7047	9.5047	7.8047	5.7047	3.4047	1.3047	-0.2953	-1.6953	-2.5953	-2.9953	-3.1953	-3.2953	-3.1953	-2.6953	-1.4953	0.2047	2.1047	4.2047	6.2047	7.9047	8.7047	8.6047	8.0047	6.9047	5.8047	4.7047	3.9047	3.3047	2.7047	1.9047	1.0047	0.0047	-0.9953	-1.8953	-2.5953	-2.9953	-2.9953	-2.3953	-1.2953	0.1047	1.6047	3.5047	6.3047	9.5047	12.9047	16.6047	20.1047	23.0047	25.6047	28.2047	30.8047	32.8047	34.2047	35.3047	36.6047	38.4047	40.4047	41.7047	42.0047	41.0047	39.3047	37.1047	34.8047	32.5047	30.3047	28.0047	25.9047	24.0047	22.3047	21.0047	20.2047	20.1047	21.3047	24.1047	28.6047	33.2047	37.5047	41.1047	43.9047	45.8047	47.5047	49.7047	52.6047	55.6047	57.8047	59.1047	59.9047	60.7047	62.1047	64.3047	66.5047	67.7047	67.5047	66.3047	63.9047	60.9047	57.3047	53.8047	50.4047	46.9047	43.7047	40.6047	37.6047	34.6047	31.7047	29.0047	26.3047	23.8047	21.5047	19.3047	17.2047	15.7047	14.6047	13.9047	13.2047	12.5047	11.9047	11.6047	11.9047	13.4047	16.9047	21.9047	27.1047	32.0047	35.7047	37.8047	38.4047	38.8047	39.4047	40.4047	41.9047	43.4047	43.8047	42.9047	40.8047	38.2047	35.5047	33.4047	32.4047	32.5047	33.9047	36.5047	39.9047	43.8047	47.8047	52.1047	57.1047	62.9047	68.8047	73.7047	76.7047	78.1047	78.3047	77.9047	76.6047	74.4047	71.3047	67.4047	63.2047	58.6047	53.9047	49.1047	44.0047	38.8047	33.7047	28.9047	24.6047	21.2047	19.1047	18.8047	20.9047	25.6047	30.8047	35.9047	40.3047	43.5047	46.2047	49.6047	54.2047	59.0047	63.3047	66.5047
21.10.2013 6:00:00	11.1176	9.8176	8.7176	7.8176	7.2176	6.4176	5.1176	3.4176	1.2176	-1.1824	-3.4824	-5.2824	-6.5824	-7.6824	-8.3824	-8.8824	-9.0824	-9.0824	-8.6824	-7.8824	-6.6824	-4.7824	-2.0824	0.7176	2.7176	3.4176	3.0176	2.0176	0.8176	-0.2824	-1.0824	-1.4824	-1.7824	-2.0824	-2.5824	-3.5824	-4.8824	-6.3824	-7.7824	-8.9824	-9.6824	-9.7824	-9.1824	-7.7824	-5.7824	-3.7824	-1.7824	0.2176	2.0176	3.9176	6.7176	9.7176	12.7176	15.6176	18.5176	21.0176	22.7176	23.8176	24.8176	26.2176	28.3176	31.0176	33.8176	36.3176	37.6176	37.7176	36.9176	35.3176	33.1176	30.3176	27.4176	24.7176	22.3176	20.4176	19.1176	18.6176	18.9176	19.7176	21.2176	23.1176	25.1176	26.8176	28.4176	30.2176	32.2176	34.2176	36.6176	39.1176	41.9176	44.8176	47.6176	50.0176	51.3176	51.3176	50.7176	50.1176	49.7176	49.9176	50.4176	50.6176	49.6176	47.1176	44.0176	40.6176	37.3176	34.6176	32.4176	30.5176	28.5176	26.4176	24.3176	22.3176	20.9176	20.3176	20.1176	20.0176	19.5176	18.3176	16.2176	13.6176	10.7176	8.2176	6.8176	7.0176	9.2176	13.5176	18.1176	21.7176	23.1176	22.4176	21.3176	20.3176	20.0176	20.5176	21.4176	22.6176	23.6176	24.0176	23.5176	22.7176	22.1176	21.6176	21.1176	20.6176	20.2176	20.1176	20.4176	21.5176	23.9176	27.6176	31.8176	36.7176	42.4176	48.3176	53.3176	56.2176	57.1176	56.5176	55.9176	55.6176	55.5176	54.8176	53.4176	51.3176	48.5176	45.3176	41.7176	37.7176	33.3176	28.9176	24.7176	20.7176	17.1176	13.8176	11.0176	8.9176	7.5176	6.7176	6.8176	7.8176	9.6176	12.4176	16.5176	21.6176	27.7176	34.2176	40.5176	46.1176	51.1176	55.4176	58.3176	58.9176	58.0176
21.10.2013 12:00:00	-0.5041	-2.2041	-4.5041	-6.9041	-9.1041	-10.8041	-12.1041	-13.1041	-13.8041	-14.0041	-14.1041	-13.9041	-13.3041	-12.2041	-11.0041	-9.4041	-6.8041	-3.7041	-1.3041	-0.1041	-0.4041	-1.4041	-2.9041	-4.4041	-5.3041	-5.9041	-6.0041	-6.0041	-6.3041	-7.2041	-8.7041	-10.4041	-12.1041	-13.3041	-13.9041	-13.8041	-12.8041	-11.4041	-10.0041	-9.1041	-8.3041	-6.8041	-4.5041	-1.4041	2.6959	7.0959	11.4959	15.2959	18.5959	20.8959	21.9959	22.3959	22.8959	24.0959	26.5959	29.3959	31.3959	32.0959	31.4959	29.7959	27.4959	24.9959	22.7959	20.8959	19.5959	18.9959	18.7959	18.7959	18.6959	18.5959	18.3959	18.4959	19.2959	20.8959	22.7959	24.3959	25.3959	25.9959	26.6959	27.8959	29.7959	32.0959	34.5959	36.7959	38.5959	40.0959	41.6959	43.3959	45.4959	48.3959	51.2959	53.3959	53.6959	51.9959	49.0959	45.4959	42.3959	39.5959	36.8959	34.2959	31.4959	28.2959	24.6959	21.0959	17.9959	15.6959	15.1959	17.0959	20.4959	23.2959	24.0959	22.5959	19.9959	16.8959	13.8959	11.0959	8.3959	5.7959	3.8959	3.9959	7.4959	16.4959	25.4959	34.5959	41.0959	43.3959	40.9959	37.7959	35.4959	35.2959	36.2959	36.7959	37.0959	36.8959	35.8959	34.9959	35.5959	37.8959	42.0959	47.3959	53.0959	57.6959	60.6959	62.0959	63.3959	64.5959	65.9959	66.5959	66.3959	65.1959	63.2959	60.3959	56.2959	51.3959	45.7959	39.9959	34.2959	28.8959	23.9959	19.6959	15.9959	12.9959	10.6959	8.9959	7.9959	7.5959	8.0959	10.2959	14.3959	19.6959	25.4959	30.9959	35.3959	38.2959	39.1959	39.1959	39.9959	42.2959	44.9959	46.1959	46.1959	44.6959	41.8959	38.7959	35.6959	32.8959	30.1959	27.7959	25.5959	23.4959	21.1959	18.6959	16.3959
21.10.2013 18:00:00	-12.7622	-13.7622	-14.4622	-14.6622	-14.7622	-14.6622	-14.0622	-13.0622	-11.9622	-10.4622	-7.9622	-4.9622	-2.8622	-1.8622	-1.9622	-2.8622	-4.0622	-5.1622	-6.1622	-6.8622	-7.3622	-7.7622	-8.2622	-9.3622	-10.8622	-12.4622	-13.9622	-14.9622	-15.3622	-15.0622	-13.9622	-11.9622	-9.5622	-7.6622	-5.8622	-3.4622	-0.7622	2.5378	6.8378	11.5378	15.9378	19.4378	22.2378	23.5378	23.9378	23.8378	24.1378	25.4378	28.0378	31.3378	33.5378	34.2378	32.8378	30.2378	26.8378	23.5378	20.8378	19.1378	18.3378	18.5378	19.3378	20.0378	19.6378	18.5378	17.1378	16.3378	16.8378	19.0378	22.4378	25.8378	28.4378	29.6378	29.7378	29.7378	30.3378	31.9378	34.5378	37.6378	40.4378	43.1378	45.6378	47.5378	48.8378	49.4378	49.9378	50.1378	50.0378	48.9378	46.8378	43.7378	40.3378	37.0378	34.0378	31.7378	30.2378	29.5378	29.3378	29.0378	28.2378	27.3378	27.0378	27.5378	28.5378	29.3378	29.3378	28.0378	25.8378	22.8378	19.5378	15.9378	12.6378	9.7378	7.6378	7.0378	7.8378	9.5378	10.9378	11.6378	11.2378	10.0378	9.0378	8.5378	8.3378	8.4378	9.3378	11.0378	13.3378	16.7378	21.4378	27.1378	33.2378	37.9378	39.9378	38.0378	35.0378	31.7378	29.3378	28.9378	30.6378	34.3378	38.6378	42.6378	45.8378	48.1378	49.7378	50.3378	50.0378	49.3378	48.5378	47.5378	46.1378	44.0378	41.2378	37.9378	34.2378	30.3378	26.1378	22.0378	18.3378	14.9378	11.9378	9.4378	7.6378	6.2378	5.1378	4.1378	3.2378	2.5378	2.1378	2.1378	2.7378	4.1378	5.5378	6.3378	6.4378	5.9378	5.3378	5.0378	5.5378	7.1378	9.4378	13.7378	20.9378	29.4378	37.9378	45.1378	50.7378	53.3378	52.4378	50.7378	49.1378	47.7378	46.8378
22.10.2013 0:00:00	-9.7547	-8.7547	-7.5547	-6.0547	-3.4547	-0.4547	1.8453	2.6453	2.4453	1.5453	0.1453	-1.0547	-1.9547	-2.6547	-3.1547	-3.6547	-4.4547	-5.7547	-7.4547	-9.2547	-10.8547	-11.8547	-12.0547	-11.4547	-9.9547	-7.5547	-5.3547	-3.5547	-1.8547	0.4453	3.0453	6.4453	10.9453	15.2453	18.2453	20.0453	21.2453	21.8453	22.1453	22.8453	24.0453	25.8453	28.0453	30.5453	32.3453	33.0453	33.0453	32.7453	32.3453	31.6453	30.2453	28.2453	25.9453	23.6453	21.4453	19.5453	18.3453	18.1453	18.9453	20.6453	23.0453	25.9453	28.6453	30.7453	32.5453	34.6453	36.9453	40.1453	44.2453	49.2453	54.9453	60.8453	66.1453	70.0453	72.0453	72.7453	73.0453	72.9453	72.2453	70.4453	68.2453	65.4453	62.6453	59.4453	56.9453	55.0453	54.0453	53.3453	52.7453	51.6453	49.7453	47.1453	44.2453	41.6453	39.4453	37.6453	35.8453	33.7453	31.1453	28.1453	25.0453	21.9453	19.2453	17.0453	15.3453	13.6453	11.5453	9.1453	6.7453	4.6453	2.8453	1.5453	0.7453	0.6453	1.7453	4.7453	9.3453	13.8453	17.6453	20.1453	21.1453	21.0453	20.9453	21.5453	23.0453	25.6453	28.9453	32.8453	37.2453	41.7453	45.8453	47.8453	47.4453	45.4453	42.7453	39.6453	36.5453	33.3453	30.2453	27.2453	24.7453	22.9453	22.4453	23.8453	26.6453	29.3453	29.9453	28.7453	26.8453	25.0453	23.5453	22.5453	22.0453	22.6453	24.2453	25.6453	25.6453	24.7453	23.5453	22.9453	23.6453	25.8453	28.0453	29.0453	28.5453	26.8453	25.1453	25.0453	27.3453	32.2453	38.0453	45.2453	52.2453	57.6453	61.1453	62.4453	62.9453	64.1453	66.8453	69.2453	69.9453	67.6453	63.0453	56.6453	49.6453	42.8453	36.4453	30.6453	25.3453	20.7453	16.3453	12.2453	8.7453
22.10.2013 6:00:00	1.6649	2.5649	2.2649	1.3649	0.0649	-1.1351	-2.1351	-2.8351	-3.5351	-4.2351	-5.3351	-6.7351	-8.3351	-9.9351	-11.2351	-12.0351	-12.2351	-11.6351	-10.4351	-8.7351	-6.9351	-5.2351	-2.7351	0.8649	4.7649	8.4649	12.3649	16.0649	18.5649	19.6649	20.2649	20.7649	21.1649	21.5649	22.3649	23.6649	25.3649	27.7649	30.6649	33.5649	35.1649	35.2649	33.9649	31.9649	29.8649	27.8649	26.2649	24.7649	23.2649	21.6649	20.0649	18.8649	18.3649	18.7649	20.5649	23.7649	27.3649	30.5649	33.4649	36.1649	38.8649	41.6649	44.6649	47.5649	50.1649	52.4649	55.5649	59.6649	64.6649	69.3649	73.1649	74.0649	71.3649	67.0649	61.9649	57.1649	52.7649	48.9649	46.4649	45.2649	44.7649	44.0649	43.1649	42.6649	42.2649	42.0649	41.3649	40.1649	38.3649	36.2649	34.4649	32.8649	31.1649	29.2649	27.6649	25.8649	23.6649	21.2649	18.7649	16.0649	13.2649	10.4649	7.8649	5.4649	3.4649	2.2649	2.0649	2.8649	4.9649	8.3649	12.2649	15.7649	18.2649	19.8649	20.6649	21.6649	23.6649	27.6649	32.4649	36.7649	40.7649	44.3649	47.5649	50.0649	51.9649	53.0649	53.3649	52.5649	50.4649	47.6649	44.2649	40.7649	37.3649	34.2649	31.5649	29.0649	26.8649	24.7649	22.8649	21.1649	19.5649	17.5649	15.1649	12.2649	9.1649	6.2649	3.9649	2.3649	1.9649	3.3649	7.3649	13.7649	21.7649	30.9649	41.0649	51.2649	60.8649	68.3649	73.8649	77.9649	79.4649	77.8649	74.2649	68.8649	61.6649	53.4649	45.4649	39.0649	35.0649	34.2649	36.1649	38.2649	38.2649	37.8649	39.6649	47.0649	57.8649	71.5649	88.6649	108.8649	131.1649	152.9649	170.8649	181.4649	178.8649	166.2649	153.3649	138.2649	124.1649	110.3649	97.1649	83.8649	70.4649
22.10.2013 12:00:00	-6.1149	-6.8149	-7.4149	-8.2149	-9.2149	-10.6149	-12.2149	-13.9149	-15.4149	-16.6149	-17.1149	-16.9149	-15.9149	-14.3149	-12.4149	-10.4149	-8.3149	-5.2149	-1.5149	2.4851	7.0851	11.5851	15.1851	17.4851	19.0851	19.9851	20.4851	20.7851	21.2851	22.1851	23.6851	25.9851	28.8851	31.7851	33.6851	34.0851	33.0851	30.9851	27.8851	24.3851	20.9851	18.2851	16.3851	15.0851	14.6851	15.4851	17.0851	19.0851	21.4851	24.2851	27.1851	30.1851	33.8851	38.5851	43.9851	49.1851	53.3851	55.9851	57.3851	58.9851	61.6851	66.0851	70.6851	74.1851	75.0851	72.8851	68.8851	64.0851	59.6851	55.8851	52.7851	49.5851	46.9851	44.8851	43.3851	42.3851	42.0851	42.1851	42.0851	41.3851	39.9851	37.9851	35.7851	33.8851	32.3851	31.3851	30.4851	29.4851	27.7851	25.0851	21.7851	18.4851	15.4851	12.8851	10.4851	8.0851	5.5851	3.0851	0.7851	-1.2149	-2.4149	-2.4149	-0.3149	4.5851	10.5851	15.7851	19.2851	20.4851	19.6851	18.5851	17.9851	18.5851	19.9851	21.5851	23.5851	25.1851	25.4851	24.9851	24.3851	23.4851	23.0851	23.9851	27.5851	32.9851	38.1851	42.2851	44.1851	44.3851	44.7851	46.8851	50.7851	54.7851	57.2851	56.5851	52.9851	48.0851	43.0851	39.4851	37.5851	39.3851	45.9851	52.1851	54.9851	52.8851	49.1851	45.3851	41.9851	39.0851	36.0851	33.1851	30.6851	28.1851	24.9851	20.7851	16.3851	12.6851	9.8851	9.0851	12.2851	21.3851	31.4851	43.7851	56.6851	71.9851	89.9851	110.1851	132.7851	155.7851	175.5851	189.8851	194.7851	185.7851	172.8851	157.0851	140.0851	123.4851	108.1851	94.3851	82.5851	72.1851	62.2851	52.8851	44.5851	37.7851	32.9851	31.1851	33.4851	41.6851	50.5851	60.4851	69.8851	77.7851	83.3851
22.10.2013 18:00:00	-16.0466	-17.7466	-19.3466	-20.4466	-20.8466	-20.3466	-18.8466	-16.9466	-15.0466	-13.2466	-10.9466	-7.6466	-3.2466	1.8534	7.1534	12.0534	15.6534	17.5534	18.3534	18.8534	19.3534	20.1534	21.3534	22.3534	23.0534	23.2534	22.9534	22.4534	21.7534	21.3534	21.6534	22.0534	21.7534	20.4534	18.4534	16.0534	13.4534	11.3534	10.3534	10.9534	13.1534	16.9534	21.3534	25.8534	29.7534	32.8534	35.4534	38.0534	40.4534	42.6534	44.4534	46.2534	48.2534	50.6534	53.8534	58.5534	64.2534	70.3534	75.9534	79.3534	78.3534	74.3534	69.4534	64.1534	59.2534	54.6534	51.1534	48.2534	45.5534	42.7534	40.0534	37.5534	35.2534	33.2534	31.2534	28.8534	26.0534	23.2534	20.8534	18.8534	17.2534	15.9534	14.7534	13.1534	11.2534	9.3534	7.6534	5.9534	4.1534	2.1534	0.0534	-2.1466	-4.6466	-7.0466	-9.0466	-10.1466	-9.7466	-5.8466	2.2534	11.4534	21.4534	29.6534	34.3534	34.1534	31.7534	31.0534	31.7534	33.9534	36.7534	39.4534	40.3534	39.9534	38.9534	37.4534	35.7534	34.1534	32.4534	30.2534	27.5534	25.3534	24.1534	24.4534	26.5534	30.3534	34.7534	38.2534	39.7534	37.9534	34.5534	29.9534	25.0534	20.2534	15.6534	11.0534	6.5534	2.5534	-0.1466	-0.6466	2.5534	10.4534	19.2534	29.3534	39.2534	47.8534	54.7534	59.8534	63.8534	67.5534	70.1534	70.9534	69.6534	65.9534	59.9534	52.5534	44.3534	35.5534	26.5534	17.4534	8.8534	0.6534	-6.6466	-12.2466	-15.6466	-15.2466	-7.9466	1.0534	10.7534	22.1534	33.4534	44.8534	54.8534	63.0534	69.7534	76.2534	83.2534	91.1534	98.9534	106.0534	111.0534	112.1534	108.3534	101.3534	91.9534	82.2534	73.0534	65.3534	59.3534	54.7534	50.5534	46.4534	42.2534	38.4534	35.6534
